Date,Open,High,Low,Close,Volume,Adj Close
2011-04-11,9731.32,9775.6,9700.75,9719.7,147600,9719.7,
2011-04-08,9586.17,9804.28,9536.68,9768.08,215000,9768.08,
2011-04-07,9652.65,9687.18,9578.47,9590.93,165400,9590.93,
2011-04-06,9668.11,9671.46,9562.16,9584.37,203200,9584.37,
2011-04-05,9732.26,9732.26,9566.05,9615.55,182800,9615.55,
2011-04-04,9773.91,9808.6,9718.89,9718.89,171800,9718.89,
2011-04-01,9757.28,9822.06,9698.6,9708.39,191600,9708.39,
2011-03-31,9765.28,9765.81,9658.64,9755.1,187000,9755.1,
2011-03-30,9489.51,9708.79,9479.03,9708.79,217000,9708.79,
2011-03-29,9348.6,9502.23,9317.38,9459.08,200600,9459.08,
2011-03-28,9541.76,9541.76,9405.2,9478.53,192800,9478.53,
2011-03-25,9565.49,9569.71,9469.37,9536.13,203800,9536.13,
2011-03-24,9479.77,9509.85,9418.71,9435.01,200200,9435.01,
2011-03-23,9590.38,9592.4,9387.95,9449.47,265200,9449.47,
2011-03-22,9403.05,9625.03,9395.85,9608.32,252600,9608.32,
2011-03-18,9083.95,9275.6,9073.25,9206.75,245400,9206.75,
2011-03-17,8913.35,9093.61,8639.56,8962.67,312000,8962.67,
2011-03-16,8767.2,9168.51,8763.95,9093.72,372000,9093.72,
2011-03-15,9441.66,9441.66,8227.63,8605.15,415800,8605.15,
2011-03-14,10044.17,10049.92,9578.65,9620.49,349800,9620.49,
2011-03-11,10298.64,10378.55,10254.43,10254.43,236000,10254.43,
2011-03-10,10544.13,10549.17,10410.1,10434.38,131000,10434.38,
2011-03-09,10607.23,10662.07,10563.82,10589.5,131000,10589.5,
2011-03-08,10513.08,10565.1,10509.23,10525.19,150200,10525.19,
2011-03-07,10626.97,10626.97,10472.51,10505.02,149400,10505.02,
2011-03-04,10730.91,10768.43,10664.37,10693.66,148400,10693.66,
2011-03-03,10529.77,10593.34,10522.4,10586.02,122400,10586.02,
2011-03-02,10609.28,10629.5,10492.38,10492.38,153400,10492.38,
2011-03-01,10676.24,10754.03,10672.91,10754.03,156400,10754.03,
2011-02-28,10504.54,10628.76,10448.83,10624.09,186600,10624.09,
2011-02-25,10475.78,10532.21,10454.46,10526.76,154800,10526.76,
2011-02-24,10533.2,10542.7,10428.38,10452.71,185000,10452.71,
2011-02-23,10588.82,10666.72,10569.93,10579.1,182200,10579.1,
2011-02-22,10745.52,10761.22,10639.78,10664.7,179000,10664.7,
2011-02-21,10820.78,10859.39,10789.41,10857.53,136400,10857.53,
2011-02-18,10829.15,10862.43,10810.12,10842.8,151400,10842.8,
2011-02-17,10882.91,10891.6,10820.48,10836.64,173800,10836.64,
2011-02-16,10758.86,10842.31,10752.61,10808.29,189200,10808.29,
2011-02-15,10738.81,10760.99,10712.49,10746.67,0,10746.67,
2011-02-14,10689.65,10725.54,10674.44,10725.54,140600,10725.54,
2011-02-10,10574.8,10631.94,10570.62,10605.65,145600,10605.65,
2011-02-09,10686.72,10701.92,10599.5,10617.83,165000,10617.83,
2011-02-08,10645.03,10648.8,10623.7,10635.98,150400,10635.98,
2011-02-07,10641.3,10644.21,10572.72,10592.04,162200,10592.04,
2011-02-04,10526.39,10580.36,10524.13,10543.52,200200,10543.52,
2011-02-03,10424.68,10450.46,10409.84,10431.36,150800,10431.36,
2011-02-02,10368.48,10479.75,10366.96,10457.36,180600,10457.36,
2011-02-01,10281.55,10299.38,10245.75,10274.5,149000,10274.5,
2011-01-31,10219.98,10265.96,10182.57,10237.92,146000,10237.92,
2011-01-28,10460.29,10480.08,10332.65,10360.34,150800,10360.34,
2011-01-27,10466.34,10496.4,10421.75,10478.66,145200,10478.66,
2011-01-26,10410.29,10440.35,10392.46,10401.9,111000,10401.9,
2011-01-25,10374.64,10480.24,10355.8,10464.42,142800,10464.42,
2011-01-24,10318.6,10347.94,10278.81,10345.11,134000,10345.11,
2011-01-21,10459.04,10461.07,10257.99,10274.52,184000,10274.52,
2011-01-20,10492.32,10505.63,10421.83,10437.31,133000,10437.31,
2011-01-19,10567.88,10580.68,10534.02,10557.1,138600,10557.1,
2011-01-18,10461.04,10548.21,10456.71,10518.98,126400,10518.98,
2011-01-17,10562.09,10562.39,10482.69,10502.86,126800,10502.86,
2011-01-14,10502.77,10579.97,10497.26,10499.04,170800,10499.04,
2011-01-13,10593.46,10620.57,10565.28,10589.76,160800,10589.76,
2011-01-12,10562.28,10576.51,10502.96,10512.8,170800,10512.8,
2011-01-11,10484.62,10538.39,10476.29,10510.68,138400,10510.68,
2011-01-07,10506.72,10550.71,10503.02,10541.04,161800,10541.04,
2011-01-06,10477.52,10530.11,10477.52,10529.76,166000,10529.76,
2011-01-05,10387.95,10413.45,10358.01,10380.77,114600,10380.77,
2011-01-04,10352.19,10409.17,10321.28,10398.1,114000,10398.1,
2010-12-30,10303.13,10315.47,10209.93,10228.92,107800,10228.92,
2010-12-29,10282.84,10344.54,10276.61,10344.54,87600,10344.54,
2010-12-28,10330.01,10340.84,10292.63,10292.63,78000,10292.63,
2010-12-27,10292.84,10376.91,10292.84,10355.99,83200,10355.99,
2010-12-24,10275.97,10290.89,10264.06,10279.19,86200,10279.19,
2010-12-22,10348.48,10394.22,10327.6,10346.48,142200,10346.48,
2010-12-21,10277.14,10372.51,10266.29,10370.53,113200,10370.53,
2010-12-20,10296.55,10301.15,10182.74,10216.41,113600,10216.41,
2010-12-17,10307.17,10327.42,10280.8,10303.83,140400,10303.83,
2010-12-16,10297.55,10347.39,10282.54,10311.29,140800,10311.29,
2010-12-15,10338.14,10340.69,10282.85,10309.78,137400,10309.78,
2010-12-14,10272.7,10319.24,10267.22,10316.77,170600,10316.77,
2010-12-13,10212.52,10293.89,10199.73,10293.89,145200,10293.89,
2010-12-10,10373.7,10373.7,10194.27,10211.95,240600,10211.95,
2010-12-09,10277.87,10298.25,10240.11,10285.88,153400,10285.88,
2010-12-08,10200.16,10258.9,10184.32,10232.33,126600,10232.33,
2010-12-07,10152.92,10167.1,10094.41,10141.1,114800,10141.1,
2010-12-06,10175.23,10179.82,10143.58,10167.23,95400,10167.23,
2010-12-03,10231.78,10254,10154.99,10178.32,107800,10178.32,
2010-12-02,10151.15,10187.59,10143.08,10168.52,131400,10168.52,
2010-12-01,9939.8,9988.05,9918.55,9988.05,122600,9988.05,
2010-11-30,10070.31,10101.42,9937.04,9937.04,153400,9937.04,
2010-11-29,10075.66,10149.94,10044.01,10125.99,124800,10125.99,
2010-11-26,10078.09,10134.64,10039.56,10039.56,115800,10039.56,
2010-11-25,10117.85,10123.27,10038.79,10079.76,133800,10079.76,
2010-11-24,9942.54,10064.31,9904.92,10030.11,150200,10030.11,
2010-11-22,10133.48,10157.97,10091.99,10115.19,121800,10115.19,
2010-11-19,10124.84,10130.23,10019.08,10022.39,160800,10022.39,
2010-11-18,9820.6,10013.63,9798.56,10013.63,189000,10013.63,
2010-11-17,9693.21,9817.37,9693.21,9811.66,112600,9811.66,
2010-11-16,9892.82,9908.3,9774.12,9797.1,133200,9797.1,
2010-11-15,9782.11,9830.59,9744.99,9827.51,128600,9827.51,
2010-11-12,9810.3,9851.42,9724.81,9724.81,129400,9724.81,
2010-11-11,9878.11,9885.37,9834.82,9861.46,139600,9861.46,
2010-11-10,9748.61,9842.9,9747.03,9830.52,168800,9830.52,
2010-11-09,9667.44,9726.6,9659.86,9694.49,122000,9694.49,
2010-11-08,9699.79,9737.01,9677.87,9732.92,118200,9732.92,
2010-11-05,9500.6,9680.68,9497.45,9625.99,161000,9625.99,
2010-11-04,9282.79,9377.76,9276.71,9358.78,133000,9358.78,
2010-11-02,9140.28,9172.03,9123.62,9159.98,115200,9159.98,
2010-11-01,9166.85,9258.32,9134.47,9154.72,125400,9154.72,
2010-10-29,9327.25,9337.92,9179.15,9202.45,167000,9202.45,
2010-10-28,9368.61,9413.68,9350.44,9366.03,146800,9366.03,
2010-10-27,9436.01,9453.79,9329.86,9387.03,130200,9387.03,
2010-10-26,9386.55,9455.04,9362.13,9377.38,107400,9377.38,
2010-10-25,9424.44,9460.7,9392.68,9401.16,98000,9401.16,
2010-10-22,9404.09,9457.62,9390.14,9426.71,108400,9426.71,
2010-10-21,9443.95,9479.25,9326.78,9376.48,131400,9376.48,
2010-10-20,9399.65,9402.05,9316.97,9381.6,138400,9381.6,
2010-10-19,9490.09,9575.14,9489.68,9539.45,118400,9539.45,
2010-10-18,9517.68,9564.85,9471.48,9498.49,104800,9498.49,
2010-10-15,9551.21,9553.57,9478.64,9500.25,143800,9500.25,
2010-10-14,9515.17,9614.44,9481.51,9583.51,171000,9583.51,
2010-10-13,9473.78,9510.19,9393.52,9403.51,144000,9403.51,
2010-10-12,9648.59,9650.2,9387.73,9388.64,140800,9388.64,
2010-10-08,9675.59,9675.59,9588.88,9588.88,148000,9588.88,
2010-10-07,9661.09,9716.92,9649.17,9684.81,171200,9684.81,
2010-10-06,9588.47,9693.74,9567,9691.43,234200,9691.43,
2010-10-05,9337.43,9538.35,9332.19,9518.76,193800,9518.76,
2010-10-04,9410.92,9508.36,9358.82,9381.06,161200,9381.06,
2010-10-01,9440.52,9470.36,9358.62,9404.23,163200,9404.23,
2010-09-30,9554.83,9566.84,9369.35,9369.35,145800,9369.35,
2010-09-29,9530.05,9600.93,9502.34,9559.38,134600,9559.38,
2010-09-28,9547.03,9553.91,9471.35,9495.76,97400,9495.76,
2010-09-27,9557.37,9613.47,9539.12,9603.14,122600,9603.14,
2010-09-24,9435.04,9601.77,9415.96,9471.67,146600,9471.67,
2010-09-22,9563.2,9625.41,9546.82,9566.32,108800,9566.32,
2010-09-21,9700.88,9704.25,9579.83,9602.11,109400,9602.11,
2010-09-17,9581.65,9643.28,9554.36,9626.09,122800,9626.09,
2010-09-16,9613.89,9620.9,9479.63,9509.5,142200,9509.5,
2010-09-15,9243.48,9578.53,9199.08,9516.56,187800,9516.56,
2010-09-14,9319.5,9330.05,9258.18,9299.31,117400,9299.31,
2010-09-13,9325.64,9390.9,9317.3,9321.82,108600,9321.82,
2010-09-10,9132.25,9291.5,9132.25,9239.17,169800,9239.17,
2010-09-09,9120.54,9136.26,9069.93,9098.39,92800,9098.39,
2010-09-08,9098.86,9105.89,8997.63,9024.6,107000,9024.6,
2010-09-07,9232.02,9311.02,9206.81,9226,118000,9226,
2010-09-06,9199.99,9303,9173.38,9301.32,106800,9301.32,
2010-09-03,9097.59,9141.09,9050.83,9114.13,102000,9114.13,
2010-09-02,9069.62,9083.37,8958.81,9062.84,119200,9062.84,
2010-09-01,8833.32,8932.15,8796.45,8927.02,120000,8927.02,
2010-08-31,8998.8,9008.36,8819.26,8824.06,121800,8824.06,
2010-08-30,9141.45,9280.7,9117.87,9149.26,114400,9149.26,
2010-08-27,8811.47,9021.75,8810.46,8991.06,127800,8991.06,
2010-08-26,8908.02,8910.62,8834.09,8906.48,104800,8906.48,
2010-08-25,8904.44,8949.41,8807.41,8845.39,134000,8845.39,
2010-08-24,9024.6,9069.22,8983.52,8995.14,111200,8995.14,
2010-08-23,9147.24,9171.42,9090.96,9116.69,93600,9116.69,
2010-08-20,9239.36,9287.5,9169.17,9179.38,112000,9179.38,
2010-08-19,9242.84,9362.68,9242.84,9362.68,120200,9362.68,
2010-08-18,9261.5,9280.59,9153.42,9240.54,118400,9240.54,
2010-08-17,9089.85,9188.48,9084.24,9161.68,91400,9161.68,
2010-08-16,9145.22,9210.97,9095.94,9196.67,97000,9196.67,
2010-08-13,9214.81,9278.46,9163.25,9253.46,121800,9253.46,
2010-08-12,9125.49,9212.59,9065.94,9212.59,142400,9212.59,
2010-08-11,9423.03,9445.04,9283.6,9292.85,111600,9292.85,
2010-08-10,9629.97,9667.04,9505.34,9551.05,107000,9551.05,
2010-08-09,9535.51,9572.83,9523.63,9572.49,87800,9572.49,
2010-08-06,9560.65,9658.04,9545.41,9642.12,112000,9642.12,
2010-08-05,9640.34,9688.87,9578.31,9653.92,128800,9653.92,
2010-08-04,9606.82,9613.13,9474.67,9489.34,119400,9489.34,
2010-08-03,9716.57,9750.88,9632.86,9694.01,138600,9694.01,
2010-08-02,9574.64,9676.41,9548.86,9570.31,135600,9570.31,
2010-07-30,9658.61,9658.61,9505.64,9537.3,166200,9537.3,
2010-07-29,9653.51,9732.76,9648.97,9696.02,148200,9696.02,
2010-07-28,9614.47,9760.31,9614.47,9753.27,148200,9753.27,
2010-07-27,9512.67,9541.59,9487.65,9496.85,130600,9496.85,
2010-07-26,9520.73,9561.82,9493.61,9503.66,90400,9503.66,
2010-07-23,9380.12,9474.11,9367.3,9430.96,157600,9430.96,
2010-07-22,9216.28,9254.19,9176.12,9220.88,229600,9220.88,
2010-07-21,9404.07,9404.07,9230.84,9278.83,166600,9278.83,
2010-07-20,9267.24,9378.91,9247.76,9300.46,141000,9300.46,
2010-07-16,9600.88,9636.84,9392.21,9408.36,134000,9408.36,
2010-07-15,9701.14,9726.94,9667,9685.53,115800,9685.53,
2010-07-14,9707.5,9807.36,9693.33,9795.24,193400,9795.24,
2010-07-13,9592.87,9629.98,9502.24,9537.23,149600,9537.23,
2010-07-12,9540.47,9632.89,9533.56,9548.11,123600,9548.11,
2010-07-09,9601.62,9610.59,9516.97,9585.32,125200,9585.32,
2010-07-08,9462.82,9545.99,9456.19,9535.74,118200,9535.74,
2010-07-07,9322.56,9329.64,9223.8,9279.65,120800,9279.65,
2010-07-06,9158.28,9351.11,9091.7,9338.04,137400,9338.04,
2010-07-05,9230,9282.9,9213.79,9266.78,100600,9266.78,
2010-07-02,9234.56,9259.14,9160.47,9203.71,115600,9203.71,
2010-07-01,9296.86,9297.45,9147.68,9191.6,125400,9191.6,
2010-06-30,9396.45,9420.14,9347.07,9382.64,131000,9382.64,
2010-06-29,9718.4,9760.02,9548.98,9570.67,106800,9570.67,
2010-06-28,9758.91,9762.23,9679.17,9693.94,91600,9693.94,
2010-06-25,9778.7,9794.98,9697.87,9737.48,129400,9737.48,
2010-06-24,9902.62,10009.37,9893.75,9928.34,94800,9928.34,
2010-06-23,9973,9975.01,9912.8,9923.7,102600,9923.7,
2010-06-22,10131.91,10183.89,10105.48,10112.89,115000,10112.89,
2010-06-21,10109.27,10251.9,10109.27,10238.01,123000,10238.01,
2010-06-18,10027.98,10029.11,9965.16,9995.02,98400,9995.02,
2010-06-17,10009.25,10053.45,9989.21,9999.4,97600,9999.4,
2010-06-16,10043.1,10109.86,10033.24,10067.15,120200,10067.15,
2010-06-15,9845.65,9911.73,9826.44,9887.89,101600,9887.89,
2010-06-14,9824.93,9882.05,9819.95,9879.85,97200,9879.85,
2010-06-11,9701.32,9764.73,9673.6,9705.25,222400,9705.25,
2010-06-10,9476.78,9544.04,9437.47,9542.65,116600,9542.65,
2010-06-09,9475.57,9487.91,9378.23,9439.13,0,9439.13,
2010-06-08,9448.79,9587.65,9434.81,9537.94,129600,9537.94,
2010-06-07,9705.36,9714.42,9502.62,9520.8,148400,9520.8,
2010-06-04,9909.24,9962.42,9868.09,9901.19,120200,9901.19,
2010-06-03,9758.82,9920.18,9758.82,9914.19,142600,9914.19,
2010-06-02,9604.45,9763.41,9560.16,9603.24,158400,9603.24,
2010-06-01,9747.26,9747.26,9658.44,9711.83,110400,9711.83,
2010-05-31,9735.47,9831.73,9728.42,9768.7,121400,9768.7,
2010-05-28,9806.06,9824.85,9699.14,9762.98,164400,9762.98,
2010-05-27,9419.3,9642.16,9395.29,9639.72,175000,9639.72,
2010-05-26,9567.35,9622.4,9477.45,9522.66,188000,9522.66,
2010-05-25,9632.14,9642.6,9432.09,9459.89,165200,9459.89,
2010-05-24,9754.99,9793.46,9693.07,9758.4,164800,9758.4,
2010-05-21,9823.84,9829.36,9696.63,9784.54,195000,9784.54,
2010-05-20,10121.85,10161.7,9999.59,10030.31,149600,10030.31,
2010-05-19,10087.33,10186.84,10041.93,10186.84,175000,10186.84,
2010-05-18,10313.14,10336.53,10197.74,10242.64,160800,10242.64,
2010-05-17,10329.37,10331.87,10158.3,10235.76,182400,10235.76,
2010-05-14,10453.4,10551.69,10390.77,10462.51,189000,10462.51,
2010-05-13,10542.77,10638.23,10535.94,10620.55,159600,10620.55,
2010-05-12,10465.03,10501.72,10345.19,10394.03,189400,10394.03,
2010-05-11,10643.24,10643.28,10392.47,10411.1,196800,10411.1,
2010-05-10,10399.05,10540.52,10362.34,10530.7,181000,10530.7,
2010-05-07,10472.7,10472.77,10257.32,10364.59,227600,10364.59,
2010-05-06,10847.9,10847.9,10682.61,10695.69,183800,10695.69,
2010-04-30,11062.12,11092.52,11035.27,11057.4,156800,11057.4,
2010-04-28,11005.51,11008.88,10882.4,10924.79,179400,10924.79,
2010-04-27,11109.26,11213.45,11108.72,11212.66,143000,11212.66,
2010-04-26,11039.59,11165.79,11035.66,11165.79,135000,11165.79,
2010-04-23,10930.9,10967.12,10865.92,10914.46,136800,10914.46,
2010-04-22,10988.01,10989.62,10866.23,10949.09,144200,10949.09,
2010-04-21,11031.79,11093.3,11023.88,11090.05,153000,11090.05,
2010-04-20,10960.11,10999.57,10890.82,10900.68,129600,10900.68,
2010-04-19,10929.64,10953.9,10878.99,10908.77,133200,10908.77,
2010-04-16,11230.53,11230.53,11084.72,11102.18,136800,11102.18,
2010-04-15,11310.07,11316.66,11255.8,11273.79,156800,11273.79,
2010-04-14,11213.46,11270.2,11161.01,11204.9,139400,11204.9,
2010-04-13,11202.92,11212.65,11088.48,11161.23,144600,11161.23,
2010-04-12,11300.79,11351.55,11248.57,11251.9,132400,11251.9,
2010-04-09,11174.62,11204.87,11148.8,11204.34,148400,11204.34,
2010-04-08,11179.67,11232.36,11159.45,11168.2,130200,11168.2,
2010-04-07,11296.31,11350.57,11260.42,11292.83,167400,11292.83,
2010-04-06,11350.7,11358.45,11217.25,11282.32,138000,11282.32,
2010-04-05,11380.63,11408.17,11306.62,11339.3,118000,11339.3,
2010-04-02,11274.18,11313.98,11235.98,11286.09,150000,11286.09,
2010-04-01,11178.92,11272.73,11118.18,11244.4,0,11244.4,
2010-03-31,11138.72,11147.62,11085.55,11089.94,0,11089.94,
2010-03-30,11022.2,11108.82,11003.35,11097.14,153600,11097.14,
2010-03-29,10909.98,10990.75,10901.2,10986.47,0,10986.47,
2010-03-26,10895.29,11001.59,10889.33,10996.37,142200,10996.37,
2010-03-25,10857.81,10872.45,10808.71,10828.85,123600,10828.85,
2010-03-24,10829.36,10880.62,10769.18,10815.03,125400,10815.03,
2010-03-23,10793.05,10817.78,10766.65,10774.15,112400,10774.15,
2010-03-19,10785.88,10826.76,10775.57,10824.72,116200,10824.72,
2010-03-18,10841.71,10845.73,10731.66,10744.03,130200,10744.03,
2010-03-17,10789.24,10864.3,10761.89,10846.98,137600,10846.98,
2010-03-16,10718.63,10776.52,10716.2,10721.71,106600,10721.71,
2010-03-15,10802.11,10808.84,10708.97,10751.98,130600,10751.98,
2010-03-12,10777.49,10777.49,10699.3,10751.26,206600,10751.26,
2010-03-11,10627.99,10664.95,10588.86,10664.95,123800,10664.95,
2010-03-10,10555.85,10588.69,10547.34,10563.92,104800,10563.92,
2010-03-09,10567.32,10593.27,10542.81,10567.65,110000,10567.65,
2010-03-08,10538.12,10586.97,10514.28,10585.92,140600,10585.92,
2010-03-05,10254.61,10376.41,10254.61,10368.96,129800,10368.96,
2010-03-04,10255.69,10263.48,10134.37,10145.72,126400,10145.72,
2010-03-03,10193.95,10274.09,10186.68,10253.14,120600,10253.14,
2010-03-02,10199.19,10238.96,10150.3,10221.84,104000,10221.84,
2010-03-01,10128.73,10215.15,10116.86,10172.06,108400,10172.06,
2010-02-26,10107.08,10171.22,10085.13,10126.03,113200,10126.03,
2010-02-25,10256.1,10267.43,10087.21,10101.96,128200,10101.96,
2010-02-24,10205.15,10243.2,10129.65,10198.83,125200,10198.83,
2010-02-23,10327.64,10375.55,10280.33,10352.1,121400,10352.1,
2010-02-22,10302.07,10449.75,10298.15,10400.47,115400,10400.47,
2010-02-19,10334.4,10354.42,10123.58,10123.58,129400,10123.58,
2010-02-18,10324.98,10340.38,10285.05,10335.69,111800,10335.69,
2010-02-17,10161.72,10306.83,10150.24,10306.83,127200,10306.83,
2010-02-16,10044.53,10062.27,10019.43,10034.25,87000,10034.25,
2010-02-15,10097.82,10119.47,10012.53,10013.3,97400,10013.3,
2010-02-12,10085.35,10099.46,10014.5,10092.19,136000,10092.19,
2010-02-10,10024.26,10049.87,9963.99,9963.99,127000,9963.99,
2010-02-09,9876.61,9956.79,9867.39,9932.9,135000,9932.9,
2010-02-08,10007.47,10063.53,9942.05,9951.82,137400,9951.82,
2010-02-05,10162.34,10166.3,10036.33,10057.09,172000,10057.09,
2010-02-04,10434.52,10438.41,10279.57,10355.98,164600,10355.98,
2010-02-03,10428.12,10436.52,10356.03,10404.33,154200,10404.33,
2010-02-02,10310.98,10396.48,10287.74,10371.09,142000,10371.09,
2010-02-01,10212.36,10224.83,10129.91,10205.02,162000,10205.02,
2010-01-29,10308.05,10324.37,10198.04,10198.04,156800,10198.04,
2010-01-28,10309.73,10462.7,10296.98,10414.29,168000,10414.29,
2010-01-27,10344.07,10373.82,10252.08,10252.08,139400,10252.08,
2010-01-26,10506.15,10566.49,10324.98,10325.28,175400,10325.28,
2010-01-25,10478.31,10557.64,10414.58,10512.69,139800,10512.69,
2010-01-22,10740.21,10768.07,10528.33,10590.55,187400,10590.55,
2010-01-21,10704.79,10886.64,10649.84,10868.41,176800,10868.41,
2010-01-20,10834.91,10860.93,10724.57,10737.52,146400,10737.52,
2010-01-19,10866.83,10866.83,10749.47,10764.9,174600,10764.9,
2010-01-18,10887.61,10895.1,10781.03,10855.08,186600,10855.08,
2010-01-15,10917.41,10982.1,10878.83,10982.1,253000,10982.1,
2010-01-14,10778.07,10909.94,10774.25,10907.68,267400,10907.68,
2010-01-13,10795.48,10866.62,10729.86,10735.03,250000,10735.03,
2010-01-12,10770.35,10905.39,10763.68,10879.14,192800,10879.14,
2010-01-08,10743.3,10816.45,10677.56,10798.32,211800,10798.32,
2010-01-07,10742.75,10774,10636.67,10681.66,182600,10681.66,
2010-01-06,10709.55,10768.61,10661.17,10731.45,181800,10731.45,
2010-01-05,10719.44,10791.04,10655.57,10681.83,166200,10681.83,
2010-01-04,10609.34,10694.49,10608.14,10654.79,104400,10654.79,
2009-12-30,10707.51,10707.51,10546.44,10546.44,141600,10546.44,
2009-12-29,10611.85,10683.12,10597.41,10638.06,122400,10638.06,
2009-12-28,10521.81,10652.99,10513.55,10634.23,106200,10634.23,
2009-12-25,10546.97,10546.97,10476.65,10494.71,83000,10494.71,
2009-12-24,10413.37,10558.41,10413.37,10536.92,144200,10536.92,
2009-12-22,10256,10378.03,10235.22,10378.03,171800,10378.03,
2009-12-21,10196.71,10215.49,10183.47,10183.47,120400,10183.47,
2009-12-18,10110.64,10157.25,10027.85,10142.05,151800,10142.05,
2009-12-17,10199.92,10260.12,10163.8,10163.8,148200,10163.8,
2009-12-16,10179.33,10222.22,10117.12,10177.41,225200,10177.41,
2009-12-15,10053.45,10111.76,10033.9,10083.48,159800,10083.48,
2009-12-14,10126.61,10126.61,10009.6,10105.68,161200,10105.68,
2009-12-11,9958,10107.87,9916.21,10107.87,222000,10107.87,
2009-12-10,9964.05,10035.92,9834.22,9862.82,162000,9862.82,
2009-12-09,10048.94,10048.94,9985.97,10004.72,149000,10004.72,
2009-12-08,10079.81,10149.32,10079.81,10140.47,150000,10140.47,
2009-12-07,10131.9,10204.58,10106.31,10167.6,164400,10167.6,
2009-12-04,10019.24,10022.59,9902.83,10022.59,180000,10022.59,
2009-12-03,9707.02,9977.67,9707.02,9977.67,192000,9977.67,
2009-12-02,9551.79,9643.32,9514.15,9608.94,167200,9608.94,
2009-12-01,9281.82,9572.2,9233.2,9572.2,212800,9572.2,
2009-11-30,9189.17,9353.74,9162.18,9345.55,185600,9345.55,
2009-11-27,9257.2,9257.2,9076.41,9081.52,176400,9081.52,
2009-11-26,9354.8,9457.24,9324.99,9383.24,146600,9383.24,
2009-11-25,9381.9,9453.7,9366.33,9441.64,145200,9441.64,
2009-11-24,9511,9511,9397.79,9401.58,136400,9401.58,
2009-11-20,9460.21,9513.6,9423.66,9497.68,163200,9497.68,
2009-11-19,9691.86,9691.86,9496.07,9549.47,203000,9549.47,
2009-11-18,9723.23,9788.81,9631.83,9676.8,170600,9676.8,
2009-11-17,9834.58,9847.64,9715.28,9729.93,138800,9729.93,
2009-11-16,9784.14,9802.53,9725.81,9791.18,140800,9791.18,
2009-11-13,9793.19,9805.2,9719.38,9770.31,123000,9770.31,
2009-11-12,9921.45,9943.57,9788.49,9804.49,123600,9804.49,
2009-11-11,9890.18,9949.71,9849.99,9871.68,122800,9871.68,
2009-11-10,9904.68,9979.46,9857.1,9870.73,130400,9870.73,
2009-11-09,9777.64,9845.9,9731.59,9808.99,117600,9808.99,
2009-11-06,9812.73,9849.72,9767,9789.35,141400,9789.35,
2009-11-05,9803.5,9825.82,9691.69,9717.44,147200,9717.44,
2009-11-04,9785.28,9845,9767.91,9844.31,119400,9844.31,
2009-11-02,9903.77,9904.61,9736.14,9802.95,128400,9802.95,
2009-10-30,10006.84,10049.59,9984.33,10034.74,145600,10034.74,
2009-10-29,9941.57,9945.41,9850.12,9891.1,203800,9891.1,
2009-10-28,10182.14,10209.2,10060.39,10075.05,135000,10075.05,
2009-10-27,10283.46,10290.92,10201.93,10212.46,143400,10212.46,
2009-10-26,10271.84,10397.69,10250.84,10362.62,127600,10362.62,
2009-10-23,10335.34,10364.17,10271.71,10282.99,146800,10282.99,
2009-10-22,10251.09,10274.61,10159.66,10267.17,154400,10267.17,
2009-10-21,10292.39,10350.45,10292.39,10333.39,133400,10333.39,
2009-10-20,10329.3,10357.59,10307.59,10336.84,139200,10336.84,
2009-10-19,10179.46,10264.44,10125.33,10236.51,139600,10236.51,
2009-10-16,10276.4,10290.31,10216.14,10257.56,152400,10257.56,
2009-10-15,10194.91,10272.62,10184.81,10238.65,148400,10238.65,
2009-10-14,10096.01,10096.01,10016.24,10060.21,162000,10060.21,
2009-10-13,10066.85,10116.72,10039.62,10076.56,132600,10076.56,
2009-10-09,9893.63,10016.39,9857.39,10016.39,154800,10016.39,
2009-10-08,9806.03,9863.34,9746.15,9832.47,139200,9832.47,
2009-10-07,9750.24,9821.74,9735.68,9799.6,175600,9799.6,
2009-10-06,9744.42,9744.42,9628.67,9691.8,154800,9691.8,
2009-10-05,9733.07,9751.56,9669.31,9674.49,145000,9674.49,
2009-10-02,9848.07,9852.17,9714.18,9731.87,165200,9731.87,
2009-10-01,10072.64,10077.22,9965.06,9978.64,134800,9978.64,
2009-09-30,10105.17,10138.04,10063.69,10133.23,121000,10133.23,
2009-09-29,10089.11,10125.88,10059.87,10100.2,135600,10100.2,
2009-09-28,10136.24,10151.6,9971.05,10009.52,159200,10009.52,
2009-09-25,10395.45,10395.45,10228.6,10265.98,141600,10265.98,
2009-09-24,10405.53,10566.98,10386.88,10544.22,168400,10544.22,
2009-09-18,10379.21,10399.42,10292.5,10370.54,174600,10370.54,
2009-09-17,10373.25,10443.8,10340.14,10443.8,144600,10443.8,
2009-09-16,10288.72,10394.56,10247.24,10270.77,136800,10270.77,
2009-09-15,10255.73,10292.47,10183.3,10217.62,101200,10217.62,
2009-09-14,10388.32,10388.32,10170.74,10202.06,121800,10202.06,
2009-09-11,10519.33,10522.23,10407.97,10444.33,189200,10444.33,
2009-09-10,10385.35,10521.14,10382.99,10513.67,133400,10513.67,
2009-09-09,10343.8,10390.25,10249.11,10312.14,140800,10312.14,
2009-09-08,10353.51,10393.23,10300.5,10393.23,118000,10393.23,
2009-09-07,10288.56,10326.45,10274.38,10320.94,97200,10320.94,
2009-09-04,10256.49,10256.49,10143.26,10187.11,131200,10187.11,
